SV-LD.txt - Vessel Number 1
m = 5 A = 0.5 K = 0 y0 = 0.1 v0 = -0.5 h0 = 0
t yn vn hn
0, 0.1, -0.5, 0
0.01, 0.31462, -0.243675, 0
0.02, 0.446765, -0.0529807, 0
0.03, -0.491477, -0.780434, 0
0.04, -0.385749, -0.644207, 0
0.05, -0.275116, -0.503861, 0
0.06, -0.156374, -0.355826, 0
0.07, -0.0180868, -0.187729, 0
0.08, 0.148398, 0.0135095, 0
0.09, 0.181289, -0.0381493, 0
0.1, 0.127582, 0.0581401, 0
0.11, 0.31617, 0.243435, 0
0.12, 0.380893, 0.316736, 0
0.13, 0.452614, 0.397929, 0
0.14, 0.52941, 0.484503, 0
0.15, 0.610036, 0.574819, 0
0.16, 0.693672, 0.667792, 0
0.17, 0.77976, 0.762687, 0
0.18, 0.867911, 0.858988, 0
0.19, 0.957842, 0.956323, 0
0.2, 1.04934, 1.05442, 0
0.21, 1.14225, 1.15306, 0
0.22, 1.23645, 1.25209, 0
0.23, 1.33184, 1.35137, 0
0.24, 1.42833, 1.45082, 0
0.25, 1.52587, 1.55033, 0
0.26, 1.62439, 1.64985, 0
0.27, 1.72385, 1.74932, 0
0.28, 1.82421, 1.84868, 0
0.29, 1.92544, 1.9479, 0
0.3, 2.02751, 2.04694, 0
0.31, 2.13038, 2.14578, 0
0.32, 2.23405, 2.24437, 0
0.33, 2.33847, 2.34271, 0
0.34, 2.44365, 2.44076, 0
0.35, 2.54955, 2.53852, 0
0.36, 2.65616, 2.63596, 0
0.37, 2.76347, 2.73307, 0
0.38, 2.87146, 2.82984, 0
0.39, 2.98012, 2.92626, 0
0.4, 3.08943, 3.0223, 0
0.41, 3.19939, 3.11798, 0
0.42, 3.30999, 3.21326, 0
0.43, 3.42121, 3.30816, 0
0.44, 3.53303, 3.40265, 0
0.45, 3.64547, 3.49673, 0
0.46, 3.75849, 3.5904, 0
0.47, 3.8721, 3.68365, 0
0.48, 3.98629, 3.77647, 0
0.49, 4.10104, 3.86885, 0
0.5, 4.21634, 3.9608, 0
0.51, 4.3322, 4.0523, 0
0.52, 4.4486, 4.14336, 0
0.53, 4.56553, 4.23397, 0
0.54, 4.68298, 4.32412, 0
0.55, 4.80095, 4.4138, 0
0.56, 4.91943, 4.50303, 0
0.57, 5.03842, 4.59179, 0
0.58, 5.15789, 4.68007, 0
0.59, 5.27785, 4.76788, 0
0.6, 5.3983, 4.85522, 0
0.61, 5.51921, 4.94207, 0
0.62, 5.64059, 5.02844, 0
0.63, 5.76242, 5.11432, 0
0.64, 5.88471, 5.19971, 0
0.65, 6.00743, 5.28461, 0
0.66, 6.1306, 5.36901, 0
0.67, 6.25419, 5.45292, 0
0.68, 6.3782, 5.53632, 0
0.69, 6.50263, 5.61923, 0
0.7, 6.62746, 5.70162, 0
0.71, 6.75269, 5.78351, 0
0.72, 6.87832, 5.86489, 0
0.73, 7.00433, 5.94576, 0
0.74, 7.13073, 6.02611, 0
0.75, 7.25749, 6.10594, 0
0.76, 7.38462, 6.18526, 0
0.77, 7.51211, 6.26405, 0
0.78, 7.63994, 6.34232, 0
0.79, 7.76812, 6.42006, 0
0.8, 7.89664, 6.49727, 0
0.81, 8.02549, 6.57396, 0
0.82, 8.15466, 6.65011, 0
0.83, 8.28415, 6.72572, 0
0.84, 8.41394, 6.8008, 0
0.85, 8.54403, 6.87534, 0
0.86, 8.67442, 6.94934, 0
0.87, 8.8051, 7.0228, 0
0.88, 8.93605, 7.09571, 0
0.89, 9.06728, 7.16807, 0
0.9, 9.19878, 7.23989, 0
0.91, 9.33053, 7.31115, 0
0.92, 9.46253, 7.38186, 0
0.93, 9.59478, 7.45201, 0
0.94, 9.72726, 7.52161, 0
0.95, 9.85997, 7.59064, 0
0.96, 9.9929, 7.65912, 0
0.97, 10.1261, 7.72703, 0
0.98, 10.2594, 7.79437, 0
0.99, 10.393, 7.86114, 0
